facility_id,organisation_name,facility_name,province,city,address,postal_code,npri_id,2011_ghg_emissions_kilotonnes_of_carbon_dioxide_equivalent,facility_ghg_data_link,naics_name,naics_data_link,latitude,longitude
242,Alberta Power (2000) Ltd.,Rainbow Lake Generating Station (Units 1-3),Alberta,Rainbow Lake,0 Box 298,T0H2Y0,6613,54.83,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10242,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,58.46030000,-115.23830000
243,Husky Oil Operations Limited,Ram River,Alberta,Rocky Mountain House,06-02-037-10-W5,T4T1A7,407,452.92,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10243,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,52.14630000,-115.33000000
246,TransCanada Energy Ltd.,Redwater Cogeneration Plant,Alberta,Redwater,16-01-056-22-W4,T0A2W0,6701,189.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10246,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,53.81940000,-113.14190000
249,Keyera Corp,Rimbey Gas Plant,Alberta,Rimbey,02-05-044-01-W5,T0C2J0,1372,317.25,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10249,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,52.75810000,-114.11160000
260,Shell Chemicals Canada Ltd,Scotford Chemical Plant,Alberta,"Fort Saskatchewan,Strathco",55520 Range 214 Road,T8L4A3,2963,324.16,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10260,Petrochemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325110,53.80420000,-113.08240000
261,Air Liquide Canada Inc.,Scotford Complex,Alberta,Fort Saskatchewan,55522 RR#214 Road,T8L3T2,6219,447.42,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10261,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,53.79910000,-113.08070000
262,Shell Canada Energy Limited,Scotford Upgrader and Upgrader Cogeneration,Alberta,Fort Saskatchewan,55522 Range 214 Road,T8L4A4,6546,2934.79,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10262,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,53.74070000,-113.02310000
265,Alberta Power (2000) Ltd.,Sheerness Generating Station,Alberta,Hanna,"NW-33/32-028-13-W4, Box 1540",T0J1P0,1036,5578.02,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10265,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,51.53170000,-111.78610000
266,Shell Canada Limited,Shell Burnt Timber Gas Plant,Alberta,Sundre,"10-13-030-07-W5, Bag 4",T0M1X0,2781,184.65,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10266,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,51.57080000,-114.85170000
267,Shell Canada Limited,Caroline Complex,Alberta,Caroline,12-35-034-06-W5,T0M0M0,2120,603.24,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10267,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,51.96550000,-114.75360000
268,Shell Canada Limited,Jumping Pound Complex,Alberta,Calgary,NW-13-025-05-W5/SW-24-025-05-W5,T2P4V8,2119,234.17,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10268,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,51.03960000,-114.55900000
269,Shell Canada Products,Shell Scotford Refinery,Alberta,Fort Saskatchewan,SE-31/SE-32/NE-30/NW-29-055-21-W4M,T8L3T2,2960,1103.22,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10269,Petroleum Refineries,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110,53.79590000,-113.09960000
277,Keyera Corp,Strachan Gas Plant,Alberta,Rocky Mountain House,11-35-037-09-W5,T4T1B5,1374,310.74,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10277,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,52.22630000,-115.17700000
278,Imperial Oil,Strathcona Refinery,Alberta,Edmonton,Highway 16A & 34 Street,T6P1X7,3707,1479.14,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10278,Petroleum Refineries,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110,53.54170000,-113.39170000
281,TransAlta Generation Partnership,Sundance Thermal Electric Power Generating Plant,Alberta,Duffield,"Site 4, Box 1, RR1",T0E0N1,2284,11464.25,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10281,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,53.50850000,-114.55710000
312,Devon Canada Corporation,Wapiti Gas Plant,Alberta,Grovedale,04-08-069-08-W6M,-,432,126.31,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10312,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,54.95270000,-119.19530000
313,Shell Canada Limited,Waterton Complex,Alberta,Pincher Creek,400 4th Avenue Southwest,T0K1W0,2108,365.21,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10313,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,49.30520000,-114.00030000
314,SemCams ULC,Windfall 8-17 GP,Alberta,Whitecourt,08-17-060-15-W5,T7S1P9,4138,34.70,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10314,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,54.18540000,-116.21040000
316,Dow Chemical Canada ULC,Western Canada Operations,Alberta,Fort Saskatchewan,Highway 15,T8L2P4,280,1426.31,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10316,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,53.73320000,-113.17500000
321,Direct Energy Marketing Ltd.,Wildcat Hills Gas Plant,Alberta,Cochrane,262130 Range Rd. 54,T4C1A6,3751,121.80,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10321,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,51.21950000,-114.64540000
324,Canadian Natural Resources Limited,Wolf Lake and Primrose Plant,Alberta,N/A,10-08-066-05-W4/14-08-068-04-W4,N/A,4136,2972.93,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10324,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,54.77290000,-110.57900000
326,Apache Canada Ltd.,"Zama Gas Plant: 1, 2, 3",Alberta,Zama City,13-12-116-06-W6,T0H4E0,5285,51.40,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10326,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,59.06310000,-118.87570000
327,Rio Tinto Alcan,Strathcona Works,Alberta,Sherwood Park,910 Petroleum Way,T8H2T3,19289,70.89,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10327,All Other Non-Metallic Mineral Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327990,53.55860000,-113.36800000
352,Waste Management of Canada Corporation,West Edmonton Landfill,Alberta,Edmonton,12707 170th Street,T5V1L9,6869,68.83,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10352,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,53.58410000,-113.61440000
356,Nexen Inc.,Balzac Power Station,Alberta,Balzac,SE1/4-02-026-29-W4,T0M0E0,6560,198.51,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10356,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,51.18940000,-113.93780000
359,Coal Valley Resources Inc.,Coal Valley Mine,Alberta,Edson,40 South Highway,T7E1W1,1585,180.39,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10359,Bituminous Coal Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212114,53.08920000,-116.80590000
361,Air Products Canada Ltd.,Edmonton Hydrogen Facility,Alberta,Edmonton,0 720 Petroleum Way Way,T6S1H5,19995,1010.04,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10361,Industrial Gas Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325120,53.55940000,-113.34720000
371,Pengrowth Energy Corporation,Olds Gas Plant,Alberta,Olds,06-18-032-01 W5M,T4H1T8,1074,117.31,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10371,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,51.74230000,-114.13450000
375,Dow Chemical Canada ULC,Prentiss Manufacturing Facility,Alberta,Prentiss,Hwy 597 and Prentiss Road,T4L2N4,2316,21.14,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10375,Petrochemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325110,52.38580000,-113.59500000
382,General Scrap Partnership,GenAlta Recycling Inc.,Alberta,Edmonton,9301 34th Street North,T6B2X6,5367,0.68,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10382,All Other Miscellaneous Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990,53.52770000,-113.39260000
390,Nexen Inc.,Long Lake Project,Alberta,Fort McMurray,07-31-085-06-W4,T9H5R3,22378,3189.41,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10390,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,56.41170000,-110.93760000
391,Mazeppa Processing Partnership Limited,Mazeppa Sour Gas Plant,Alberta,High River,NE1/4-35-019-28-W4,T1V1M7,653,81.75,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10391,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,50.64750000,-113.77200000
392,General Scrap Partnership,Navajo Metals,Alberta,Calgary,5857 12th Street Southeast,T2H2G7,3775,1.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10392,All Other Miscellaneous Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990,51.08670000,-114.00880000
394,Husky Oil Operations Limited,Tucker Thermal,Alberta,Bonneville,12-28-064-04-W4,t9n2g7,21548,417.66,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10394,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,54.34270000,-110.32870000
402,Teck Coal Limited,Cheviot Mine (Cardinal River Operations),Alberta,Hinton,"Lat 53.00000, Long 117.00000",T7V1V5,6895,124.93,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10402,Bituminous Coal Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212114,53.06650000,-117.40480000
406,Connacher Oil and Gas Limited,Pod One,Alberta,Fort McMurray,13-16-082-12-W4,T9H 4Y4,22750,225.29,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10406,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,56.11350000,-111.82930000
408,Canadian Natural Resources Limited,Horizon Oil Sands Processing Plant and Mine,Alberta,Fort McMurray,96/97-11/12/13-W4,T9H3H5,23275,1651.14,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10408,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,57.33540000,-111.75560000
409,Devon Canada Corporation,Jackfish 1 SAGD Plant,Alberta,Conkin,10-28-075-06-W4,-,22267,700.03,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10409,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,55.52790000,-110.87380000
412,Shell Canada Limited,Orion Complex,Alberta,Cold Lake,13-16-064-03-W4,T9M1N1,22493,160.66,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10412,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,54.32300000,-110.25000000
414,ConocoPhillips Canada Resources Corp.,Surmont SAGD Commercial Battery,Alberta,Anzac,05-18-083-06-W4,T0P1J0,22141,468.91,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10414,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,56.19360000,-110.95060000
417,AECO Gas Storage Partnership,Suffield Gas Storage Facility,Alberta,Medicine Hat,04-03-019-09 W4M,T1A0B3,6619,79.43,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10417,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,50.57720000,-111.17810000
420,AltaSteel Ltd.,AltaSteel,Alberta,Edmonton,9401 34th Street,T6B2X6,1106,77.88,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10420,Iron and Steel Mills and Ferro-Alloy Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331110,53.52910000,-113.38750000
421,Baymag Inc.,Baymag Exshaw Operations,Alberta,Exshaw,Site 93210 1A Highway,T0L2C0,6972,125.12,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10421,All Other Non-Metallic Mineral Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327990,51.06530000,-115.22110000
428,Canadian Natural Resources Limited,Galloway Gas Plant,Alberta,Edson,5510 1st Avenue,T7E1V2,16009,65.85,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10428,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,53.58300000,-116.84200000
429,Canadian Natural Resources Limited,Gold Creek Gas Plant,Alberta,Grande Prairie,13-26-67-05 W6M,T8V8B9,3753,60.86,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10429,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,54.83330000,-118.64670000
431,Canadian Natural Resources Limited,WILD RIVER 4-3,Alberta,Edson,5510 1st Avenue,T7E1V2,15212,62.45,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10431,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,53.89070000,-117.35400000
437,Cenovus Energy,Suffield K (Koomati) Gas Battery 04-04,Alberta,Medicine Hat,04-04-017-04W4,n/a,16739,61.98,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10437,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,50.39860000,-110.50330000
441,City of Lethbridge,Lethbridge Waste and Recycling Centre Disposal Site,Alberta,Lethbridge,910 4th Avenue South,T1J0P6,,64.36,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10441,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
446,ConocoPhillips Canada (BRC) Partnership,Berland Sweet Gas Plant,Alberta,n/a,14-15-059-24W5,n/a,18373,60.40,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10446,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,54.10540000,-117.52650000
448,Devon Canada Corporation,Coleman Gas Plant,Alberta,Coleman,LSD 01-11-008-05W5,T0K0M0,5211,52.77,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10448,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,49.62810000,-114.57190000
451,Devon Canada Corporation,Narraway Gas Plant,Alberta,N/A,LSD: 10-08-062-10W6,-,21977,64.30,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10451,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,54.35210000,-119.46010000
455,EnCana Corporation,Resthaven Sweet Gas Plant 08-11,Alberta,n/a,08-11-060-03W6,n/a,21446,55.62,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10455,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,54.17100000,-118.33440000
456,EnCana Corporation,Sexsmith Sour Gas Plant,Alberta,n/a,04-08-075-07W6,n/a,4823,70.70,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10456,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,55.48190000,-119.05920000
461,EPCOR Water Services Inc.,Gold Bar Wastewater Treatment Plant,Alberta,Edmonton,10977 50th Street,T6A2E9,5390,40.69,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10461,Sewage Treatment Facilities,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320,53.56080000,-113.41530000
463,ExxonMobil Canada Ltd,Lone Pine Creek Gas Plant,Alberta,Carstairs,05-27-029-28W4,T0M0N0,3939,53.53,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10463,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,51.52600000,-113.88000000
465,"Cenovus FCCL Ltd., as operator for FCCL Partnership",Foster Creek SAGD Bitumen Battery (with Cogen),Alberta,Bonnyville,04-22-070-04-W4,T9N2J7,6627,2043.25,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10465,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,55.06960000,-110.53610000
475,Husky Oil Operations Limited,Lloydminster Refinery,Alberta,LLoydminster,5650 52nd Street,T9V0R7,403,94.45,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10475,Petroleum Refineries,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110,53.28850000,-110.01830000
476,Husky Oil Operations Limited,Rainbow Lake Gas plant,Alberta,Rainbow Lake,10-10-109-08W6,T0H2Y0,1439,62.47,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10476,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,58.50000000,-119.41670000
484,Keyera Corp,Gilby Gas Plant,Alberta,Rimbey,15-22-040-01 W5M,T2P3N4,24193,66.32,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10484,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,52.46302000,-114.34689000
486,Keyera Corp,West Pembina GP,Alberta,Drayton Valley,10-10-047-14 W5M,T7A 1S3,4152,69.16,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10486,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,53.13230000,-115.98170000
